N|O|29|3010577|3|2
A|F|48|5617248|10|2
R|F|46|6382408|0|2
R|F|11|1481084|7|6
R|F|3|491019|6|5
A|F|5|501050|1|5
N|O|36|3928284|10|7
N|O|34|4091220|1|3
N|O|23|2210438|6|7
N|O|15|2386020|7|7
R|F|30|3345630|4|4
A|F|23|3610218|3|8
A|F|46|5309550|0|2
R|F|39|6613581|6|6
R|F|7|921487|10|1
A|F|37|3341100|6|0
R|F|5|918965|9|1
A|F|48|8754816|4|6
A|F|6|991650|1|3
N|O|50|4795250|2|8
N|O|50|5671150|1|5
N|O|11|2036034|5|0
N|O|6|903360|2|0
R|F|21|2341941|8|4
A|F|5|824870|3|0
A|F|9|1240623|2|5
R|F|22|2004222|0|4
A|F|45|4131045|0|4
A|F|12|2039748|5|8
N|O|39|3880851|9|2
N|O|21|2388183|4|8
N|O|13|1281904|6|7
N|O|9|1099188|8|8
A|F|23|3419134|4|6
N|F|43|4300430|6|2
A|F|37|6111475|3|7
N|O|31|4974570|6|1
N|O|33|3967590|4|5
N|O|4|536172|6|6
N|O|2|354774|6|1
N|O|1|140650|6|4
N|O|16|1779536|8|4
N|O|36|5877828|1|5
N|O|46|7754588|7|3
N|O|2|183602|1|3
N|O|20|3317500|4|7
N|O|38|3602552|6|5
N|O|37|5933690|6|1
N|O|4|676716|4|3
N|O|43|3994786|4|7
R|F|23|2521237|2|3
R|F|42|5743332|3|7
R|F|18|1874052|6|1
A|F|23|4006232|0|2
A|F|43|6577366|10|6
R|F|43|7063782|9|7
R|F|10|1635730|1|7
R|F|45|5293215|2|6
R|F|24|2268096|0|3
R|F|17|2525486|9|1
R|F|10|1695790|2|7
A|F|17|2568037|4|0
R|F|28|4260536|3|0
R|F|31|5772076|2|2
A|F|4|382020|9|5
R|F|13|2019745|5|3
R|F|20|1928120|0|1
A|F|21|3569559|7|7
R|F|4|718756|3|1
A|F|43|5772492|4|0
A|F|4|703140|5|2
A|F|13|1853176|5|2
A|F|14|1508038|5|3
R|F|49|8672314|4|7
A|F|27|4111074|9|8
N|O|20|3063260|0|4
N|O|32|4279776|3|8
N|O|2|211830|1|4
N|O|34|4104820|3|7
N|O|6|543600|7|1
N|O|33|4010523|6|2
N|O|27|4602960|9|4
R|F|6|618678|7|8
A|F|33|3429129|2|8
A|F|8|941816|1|6
R|F|2|192212|3|3
R|F|39|7167927|7|0
A|F|29|2848032|10|5
A|F|21|2081289|0|6
R|F|30|4850130|8|6
A|F|43|5075161|5|5
A|F|14|2322250|10|4
R|F|44|6276688|4|8
A|F|25|3065800|6|3
R|F|34|6259196|2|5
R|F|43|5738049|5|1
A|F|22|3490696|1|7
A|F|8|1447920|10|6
A|F|39|7085949|2|0
N|O|8|1470344|5|4
N|O|25|3461200|3|3
N|O|38|4583940|9|8
N|O|49|7779632|6|7
N|O|18|2074050|3|6
N|O|39|4618692|10|6
R|F|24|2332968|2|2
R|F|20|3151340|4|7
A|F|26|3591848|8|2
R|F|48|5026272|1|1
A|F|28|4425876|9|2
R|F|30|3372660|7|2
R|F|2|205024|10|8
R|F|17|2661622|10|7
R|F|40|5846240|3|0
A|F|1|171981|3|1
R|F|31|3190272|5|7
R|F|44|7368988|6|5
A|F|39|5348733|5|0
R|F|45|8257185|1|7
A|F|30|4255530|3|3
R|F|42|5171586|6|7
A|F|40|4757120|8|1
R|F|22|3631650|3|4
R|F|32|6083168|0|3
N|O|16|2948704|2|2
N|O|50|5005500|5|5
N|O|35|4684505|8|2
N|O|25|2352600|4|2
N|O|29|3559228|2|7
N|O|25|3751475|0|2
N|O|44|4972968|0|4
N|O|32|4049152|2|7
N|O|32|3222720|6|0
N|O|38|5626204|9|1
N|O|17|1783538|8|6
N|O|35|3896235|4|0
N|O|39|4759209|10|1
N|O|18|2297466|2|1
N|O|31|3212003|1|4
A|F|22|2316930|5|1
R|F|23|2339353|2|5
N|O|46|5424642|10|4
N|O|16|1737888|0|4
N|O|20|3461660|7|3
N|O|4|752392|3|8
N|O|23|3849671|6|7
N|O|45|4333770|2|3
N|O|5|948995|3|0
N|O|1|142652|7|1
N|O|48|5271312|2|5
N|O|48|5636496|9|4
N|O|9|1379367|0|7
N|O|2|283902|4|0
N|O|35|5238065|2|7
N|O|36|6710256|0|4
N|O|36|3690432|0|4
N|O|31|3637137|1|6
N|O|3|314442|0|3
N|O|17|2750107|4|3
N|O|11|2069078|10|5
N|O|35|3500350|9|7
N|O|7|1148518|3|0
N|O|50|8579050|1|8
R|F|35|5199530|9|5
R|F|28|3512180|3|2
A|F|42|6399204|2|6
R|F|13|1702220|3|2
A|F|41|7736618|7|1
R|F|8|1423896|6|2
A|F|9|955044|9|2
A|F|21|3815511|4|1
R|F|43|7485612|8|5
A|F|47|6234174|9|0
R|F|14|1831760|4|5
R|F|50|5766250|8|6
N|O|45|4288725|5|5
N|O|16|2663616|3|3
N|O|39|4642131|6|5
N|O|1|166876|9|4
R|F|46|8624862|3|5
R|F|1|110320|10|6
A|F|24|4290912|0|4
A|F|39|6648720|5|6
R|F|47|7372702|4|2
R|F|35|6019335|4|0
A|F|30|4297590|7|6
N|O|16|2545104|1|7
N|O|12|1610928|5|0
N|O|10|1682780|2|0
N|O|29|3268938|7|0
N|O|15|2482125|6|0
N|O|26|4796844|0|2
N|O|21|3670464|8|0
N|O|41|7038921|8|4
N|O|22|2719926|10|8
A|F|24|4144368|1|8
R|F|27|2738097|1|1
A|F|30|4943220|7|7
R|F|6|670326|8|1
A|F|14|1351084|3|3
R|F|43|7778270|3|7
A|F|27|4084047|8|5
A|F|34|3175702|9|0
R|F|38|4062808|0|8
R|F|22|2722126|8|6
A|F|36|5567904|1|7
R|F|26|4388228|7|2
R|F|14|1594922|2|5
R|F|33|4278087|5|5
A|F|1|118628|4|3
A|F|41|6846016|0|5
R|F|49|6141415|4|2
N|O|19|1713800|6|1
N|O|5|655200|1|2
N|O|39|7331883|2|5
N|O|16|1683440|9|2
N|O|50|4935400|7|8
N|O|4|723160|10|6
A|F|26|3911960|3|2
R|F|41|6550529|5|3
R|F|49|5160435|4|0
R|F|19|1871652|5|3
A|F|6|1124982|2|3
A|F|14|1285214|5|1
R|F|5|856905|8|7
A|F|41|6554629|8|5
R|F|6|920778|2|7
A|F|36|4346280|6|2
R|F|49|5003488|1|4
R|F|27|2573235|3|6
A|F|30|4345620|3|4
N|O|31|4279457|3|4
N|O|6|567624|1|4
N|O|23|2125246|2|1
N|O|39|4197063|0|7
N|O|2|357376|6|6
N|O|38|6451602|3|7
N|O|49|8152424|5|8
N|O|28|3966228|7|7
R|F|13|2437461|2|3
R|F|38|3507476|0|7
R|F|42|5987184|6|5
N|O|24|3510144|10|7
N|O|46|8472924|10|6
N|O|9|1439721|0|1
N|O|19|2790264|2|4
N|O|25|2903150|4|4
N|O|5|948495|7|2
N|O|35|4624970|4|0
N|O|40|3900280|4|6
N|O|50|8909400|5|7
N|O|43|8096814|6|2
N|O|42|6647256|7|1
N|O|25|2995725|2|1
N|O|6|912972|8|5
N|O|9|1275759|8|3
N|O|43|4859989|7|6
N|O|33|3154965|3|6
R|F|6|543600|2|2
R|F|29|4380740|7|0
R|F|4|739576|7|2
A|F|15|2318460|7|2
R|F|40|4953320|1|2
A|F|23|3080689|10|4
N|O|31|5415204|2|2
N|O|41|3718700|10|7
N|O|31|3863654|5|7
N|O|45|5482395|0|4
N|O|38|6318488|10|4
R|F|29|3318296|3|5
R|F|14|1467396|4|2
A|F|18|3164130|5|3
N|O|35|4982320|1|8
N|O|47|5857798|9|8
N|O|33|4562184|8|6
N|O|25|2955700|9|4
N|O|46|6672530|8|1
N|O|28|4445504|7|6
R|F|21|3359349|0|3
R|F|9|1509093|8|0
R|F|3|303030|6|0
A|F|27|3462426|4|3
A|F|13|1439360|1|2
R|F|38|6535278|7|7
R|F|47|6450609|1|6
R|F|25|4642375|9|7
A|F|24|4526352|3|4
R|F|29|3013477|0|3
N|O|45|6531975|7|2
N|O|33|4185588|9|5
N|O|39|5618067|1|8
N|O|50|8058550|4|3
N|O|5|522070|9|0
N|O|8|1198072|3|7
N|O|48|5189664|10|0
N|O|25|3258500|10|6
N|O|31|5170056|10|1
N|O|35|6303150|2|2
N|O|30|5273550|10|4
N|O|34|4489428|2|2
N|O|19|3100287|7|5
N|O|4|486124|7|3
N|O|9|1173060|2|1
N|O|21|3638943|8|1
N|O|15|2250885|9|2
R|F|47|5933092|0|6
R|F|42|4793208|0|1
N|O|5|867415|4|0
N|O|30|4555830|6|3
N|O|22|3076678|4|1
N|O|25|4259500|0|2
A|F|30|3591870|3|5
A|F|31|4158464|2|3
N|O|20|2732920|10|6
N|O|22|3671272|10|8
N|O|11|1230031|0|7
A|F|25|3113350|0|7
A|F|44|6721528|9|7
A|F|36|6086808|7|0
A|F|45|7752690|10|1
R|F|7|673442|1|4
A|F|50|9024500|2|5
R|F|3|470898|0|8
R|F|29|2714487|6|1
R|F|37|3715170|1|0
A|F|33|5553174|7|4
A|F|31|5021101|8|2
R|F|36|4623768|0|8
A|F|36|4086828|4|4
R|F|25|2472700|2|0
A|F|31|5005601|6|3
N|O|40|6883280|10|1
N|O|9|1425312|7|3
N|O|43|6276065|10|5
R|F|39|6707259|9|2
R|F|39|5489250|10|0
R|F|30|4943220|5|3
R|F|28|2990848|6|7
A|F|49|9113755|1|5
A|F|30|3808080|6|8
R|F|46|4402430|8|6
N|O|1|120130|3|8
N|O|50|6927400|5|7
N|O|48|4641888|10|1
N|O|33|4819848|4|5
N|O|11|1026333|7|3
N|O|43|7124025|7|8
N|O|47|7885519|6|1
N|O|27|4535379|7|1
N|O|38|5546290|2|0
N|O|17|2416584|8|1
N|O|48|7491120|3|4
N|O|49|8530067|10|2
A|F|14|1376312|6|0
A|F|29|3852418|2|7
R|F|42|7214802|2|7
R|F|38|6116860|4|3
R|F|19|3463548|7|7
R|F|48|8817264|7|8
A|F|25|2775500|1|0
R|F|18|1760526|5|3
R|F|40|7195560|3|2
A|F|31|4949739|6|2
R|F|50|6712200|7|7
R|F|42|5587806|3|6
N|O|12|1898016|9|3
N|O|1|94904|2|2
N|O|45|7297740|9|7
N|O|36|4403952|4|5
N|O|42|4057452|6|1
N|O|48|6237072|7|7
N|O|5|831880|8|0
N|O|9|1409094|9|2
N|O|24|4507128|5|6
N|O|7|913780|2|0
N|O|44|7615652|6|2
N|O|43|6641952|0|2
N|O|34|3900616|6|1
N|O|34|4833168|8|6
R|F|27|2878632|4|2
N|O|34|4213722|5|5
N|O|44|4202220|3|5
N|O|37|4092940|7|1
N|O|5|579125|1|3
N|O|49|5699974|7|1
N|O|16|2030976|9|8
N|O|42|7799190|4|7
N|O|29|5382255|9|1
N|O|35|4649470|2|3
N|O|20|2526720|6|0
N|O|5|598145|0|0
N|O|11|1002111|3|3
N|O|30|5528820|4|8
N|O|41|7416490|3|8
N|O|35|5833660|8|8
N|O|8|856136|7|4
N|O|37|6518882|9|4
N|O|40|5177560|1|3
N|O|22|3244054|4|4
N|O|23|3916440|0|8
N|O|36|5647176|9|7
N|O|47|8911153|2|0
N|O|33|5021346|9|0
N|O|43|4300430|1|7
N|O|10|1310400|2|7
N|O|12|1744260|5|6
N|O|39|4064346|6|8
R|F|20|2364560|8|5
R|F|9|1310895|4|8
R|F|14|2381106|4|3
A|F|31|3267865|5|6
N|O|28|4069940|8|5
N|O|39|6129513|2|7
N|O|33|5282277|6|1
N|O|11|1538339|0|6
N|O|8|1368640|4|8
N|O|31|5620021|5|6
A|F|45|6959880|10|8
R|F|50|5646100|0|4
R|F|41|6099078|3|5
A|F|47|7415049|8|0
A|F|8|738416|1|7
A|F|40|6370760|2|4
R|F|18|2129904|5|3
A|F|9|1709991|9|4
A|F|24|3923352|9|7
A|F|47|8464183|6|8
R|F|9|1098288|6|7
R|F|43|6990596|1|6
A|F|45|5473395|9|2
R|F|9|1213596|3|3
A|F|34|5483214|2|2
N|O|50|7858350|9|3
N|O|42|5541522|1|6
N|O|35|3773595|9|2
N|O|48|5055120|5|5
N|O|25|3641375|6|3
N|O|9|1395576|4|8
N|O|44|5611628|1|7
N|O|4|703940|0|6
A|F|18|3286656|0|5
R|F|1|105715|7|8
R|F|45|7293195|7|1
A|F|24|3224256|10|7
R|F|41|6016996|7|1
N|O|28|3795260|0|2
N|O|41|4555961|7|8
N|O|43|6560166|9|7
N|O|43|4808303|8|2
N|O|10|1012110|5|3
N|O|23|3439857|2|5
A|F|2|239658|10|4
R|F|1|166276|3|1
A|F|21|3365670|2|4
R|F|29|3106393|6|4
R|F|36|6418368|3|7
A|F|18|2704680|3|4
A|F|43|7946142|1|8
N|O|45|6752655|3|1
N|O|41|3969046|5|2
N|O|3|535164|6|8
N|O|45|5081490|10|0
N|O|6|1119576|8|5
N|O|34|6255762|0|5
N|O|38|5299062|10|2
N|O|15|2704350|9|5
N|O|39|5524389|1|7
N|O|7|864731|5|4
N|O|8|1310984|0|6
N|O|23|2203515|9|1
N|O|49|8441818|9|0
N|F|43|7765370|7|5
A|F|26|3526770|3|5
A|F|32|3949856|2|7
R|F|2|282902|6|0
A|F|12|1442760|9|2
A|F|7|1215781|7|3
R|F|40|4400800|5|2
A|F|15|1444590|1|6
R|F|21|3517017|10|8
R|F|10|1009100|6|6
A|F|45|6360795|10|4
A|F|26|3919760|7|6
A|F|40|7551920|10|7
R|F|37|6107775|4|6
R|F|20|3089280|4|6
A|F|10|1515610|4|2
A|F|42|4381188|1|7
R|F|22|2396196|0|8
A|F|34|4009518|3|3
R|F|38|5862032|0|0
R|F|50|7893350|7|8
A|F|13|1384708|10|5
R|F|24|3221856|0|0
A|F|2|352972|1|7
R|F|45|4338270|2|1
N|O|28|3669148|9|8
N|O|28|5210688|1|6
N|O|35|6177010|1|4
N|O|25|4707450|7|7
N|O|38|6143498|5|7
N|O|50|8078550|5|2
N|O|36|5578704|10|3
R|F|9|1517202|10|5
A|F|40|4340720|10|0
R|F|8|853728|5|8
R|F|39|6906354|10|2
N|O|20|2628820|9|8
N|O|44|4682304|7|4
N|O|14|1282414|0|7
N|O|23|2762990|2|6
N|O|27|4913757|1|0
N|O|35|5101425|10|3
N|O|44|6135756|4|4
N|O|2|379198|0|8
N|O|19|3113587|8|4
N|O|34|4455360|1|2
N|O|39|5860140|4|3
A|F|19|3440729|6|7
R|F|19|3410291|8|5
R|F|12|2137044|1|8
R|F|22|3384986|0|4
A|F|43|5923121|1|2
A|F|28|3957828|0|3
N|O|31|5613821|0|5
N|O|39|5454111|5|1
N|O|10|1705800|6|8
N|O|9|1362249|10|1
N|O|8|1346224|10|1
R|F|34|5578516|8|2
N|O|34|5966490|5|7
A|F|2|326346|3|0
N|O|32|3757664|1|6
N|O|3|474804|9|6
N|O|16|2093440|6|8
N|O|45|4455405|3|0
N|O|43|5199990|9|3
N|O|8|1100376|4|3
N|O|45|6743655|2|6
N|O|34|4244356|10|0
R|F|39|6746298|1|7
R|F|22|4131534|10|1
A|F|27|2602962|1|8
R|F|8|1226104|2|2
A|F|28|3072132|4|8
A|F|22|2127532|2|8
N|O|8|1197272|4|8
N|O|27|4054320|2|5
N|O|34|3757680|6|7
N|O|16|2471424|4|6
N|O|43|5677763|2|2
R|F|29|2926390|10|8
A|F|22|3272676|1|6
A|F|29|4441727|0|7
A|F|16|2234384|5|5
A|F|11|1121021|0|8
A|F|23|3209627|7|8
R|F|9|1622610|3|1
A|F|5|823870|2|2
N|F|8|1377456|6|7
A|F|38|5801156|5|6
A|F|27|4100247|7|7
R|F|3|272400|3|1
A|F|49|9280551|4|6
N|O|47|5674310|1|8
N|O|31|4512205|8|8
N|O|42|7265244|6|0
N|O|46|8261094|1|5
N|O|17|2055810|2|2
A|F|16|2149504|10|8
A|F|41|6058037|10|7
A|F|49|7951328|0|2
A|F|5|505555|0|7
R|F|44|4995012|9|3
A|F|22|3034834|7|1
R|F|1|98908|7|1
N|O|10|1759850|9|4
N|O|31|4493574|1|7
N|O|47|4846311|2|5
N|O|48|8999856|9|0
N|O|18|2553318|7|6
N|O|2|181800|2|0
N|O|15|1792935|0|2
R|F|46|8316340|0|3
A|F|35|6534360|4|0
R|F|24|4134768|8|7
R|F|43|3960386|6|1
N|O|36|4659804|7|3
N|O|26|2896946|2|6
N|O|18|2043414|0|6
N|O|5|937985|5|0
N|O|13|2464787|7|1
N|O|15|1702845|7|4
R|F|23|4003909|2|4
R|F|11|1783892|5|7
R|F|10|1835930|5|2
A|F|27|4573233|7|0
A|F|35|4989320|8|5
A|F|15|1612755|5|2
R|F|40|4048440|4|3
A|F|29|3608586|7|2
A|F|42|7202202|3|5
A|F|38|6090260|1|0
A|F|6|943002|10|3
R|F|10|1059150|10|8
A|F|49|7137095|3|7
R|F|47|6554103|10|6
A|F|21|3456054|4|7
R|F|40|6470840|1|1
A|F|7|1075641|3|8
R|F|40|7403760|1|0
A|F|11|1878580|1|1
R|F|32|5826944|10|2
R|F|16|2179936|9|7
A|F|33|4763682|2|4
A|F|2|365984|5|7
R|F|17|2712673|3|0
N|O|44|6347176|4|0
N|O|22|3924536|2|6
N|O|6|877536|5|1
N|O|2|257876|7|6
N|O|40|4504880|5|5
N|O|33|3941157|7|2
N|O|16|1893248|2|2
N|O|34|5013538|8|0
N|O|44|6540952|2|8
N|O|39|6640920|2|3
N|O|47|4549882|9|6
N|O|24|4326960|1|4
A|F|34|5666984|3|0
A|F|18|1890252|3|4
A|F|6|864924|8|7
R|F|33|4218621|7|4
R|F|43|7283297|7|5
A|F|22|3660272|7|7
A|F|35|6184010|4|5
A|F|19|2238713|2|0
A|F|43|7403826|6|2
A|F|16|2055008|5|8
N|O|49|4527698|1|3
N|O|41|6283783|1|6
N|O|32|3446944|5|4
N|O|34|4577896|4|6
N|O|32|5397696|10|1
R|F|4|630268|2|3
R|F|44|6620240|1|1
A|F|41|7658636|5|4
R|F|2|347766|4|8
R|F|6|593448|3|4
A|F|35|6271615|5|2
R|F|28|5073348|10|1
R|F|6|1027686|9|4
A|F|16|2926272|7|3
A|F|22|3026034|8|4
A|F|7|1053920|3|5
N|O|37|3548485|3|4
N|O|3|327657|6|7
N|O|23|2733044|10|3
N|O|44|6496908|6|6
N|O|2|230650|6|7
N|O|30|5333610|1|7
N|O|31|5067663|1|0
N|O|42|5314512|4|1
N|O|18|3346110|8|8
N|O|42|4713324|3|0
N|O|6|623478|2|6
N|O|36|3571524|5|8
N|O|32|2998496|0|0
N|O|26|4359602|7|7
N|O|15|2552700|0|6
A|F|49|6538707|7|0
A|F|7|1166032|3|2
N|O|15|1961100|9|2
N|O|32|4100416|0|1
N|O|31|4335319|8|1
N|O|2|251670|10|2
A|F|37|3996629|4|7
A|F|23|3506626|7|2
A|F|2|367586|8|4
A|F|41|3878764|2|6
R|F|13|1371695|8|2
A|F|19|2075161|5|0
A|F|7|1323686|8|2
A|F|27|3502953|10|0
R|F|26|3045302|8|6
A|F|19|2849221|6|1
N|O|8|772848|8|5
N|O|38|6539116|6|4
N|O|27|2959713|2|3
N|O|30|4432710|1|6
N|O|39|7386561|4|1
N|O|45|7144560|4|8
A|F|29|4691359|1|2
N|O|1|142352|5|6
N|O|12|1992900|1|1
N|O|42|4662840|4|3
N|O|28|3652320|4|7
N|O|28|4504360|2|2
N|O|44|7038636|2|5
N|O|41|6181160|9|7
N|O|28|2875936|4|3
N|O|21|3079776|1|7
N|O|4|484120|10|8
N|O|27|4532679|10|8
A|F|14|2528260|10|1
A|F|19|2330008|7|5
R|F|48|8014848|10|7
R|F|1|139649|2|4
R|F|3|345375|10|1
R|F|46|8463678|9|8
A|F|24|2787024|5|0
N|O|47|7358602|6|4
N|O|27|3865131|5|3
N|O|31|3931916|0|2
N|O|46|7515158|0|3
N|O|37|4018866|8|1
N|O|7|1024492|7|0
N|O|40|5317680|8|0
R|F|44|5100700|8|1
R|F|36|3463416|6|0
R|F|3|514443|8|6
A|F|36|3427380|9|7
R|F|1|135945|8|0
A|F|37|6007764|4|1
A|F|22|3140544|5|3
A|F|43|7197211|2|3
R|F|17|1962225|8|2
A|F|4|477316|6|6
R|F|9|915399|1|0
A|F|4|540580|2|5
R|F|12|1406724|3|8
N|O|43|7726627|5|1
N|O|2|245264|8|1
R|F|39|7265544|4|2
N|O|42|7492296|7|0
N|O|10|1149240|0|7
N|O|21|3842832|2|3
N|O|10|1522620|8|1
A|F|13|1982006|1|8
R|F|34|4121854|10|7
R|F|15|1462605|4|7
R|F|39|5485350|1|6
A|F|28|2536800|0|5
A|F|32|3072160|2|2
A|F|19|3265739|2|1
A|F|2|201820|2|5
A|F|16|2234384|2|0
N|O|48|8067744|3|1
N|O|18|2627190|9|6
N|O|44|7677296|9|8
N|O|29|4012092|0|4
N|O|44|4096532|5|8
R|F|26|2405052|0|3
A|F|13|2130349|6|8
R|F|25|4344575|7|1
R|F|7|848617|4|2
A|F|30|5660940|1|0
N|O|24|3666288|7|8
N|O|15|2674320|3|8
N|O|17|1817572|10|5
N|O|15|1854495|10|1
N|O|12|1974888|0|1
R|F|34|3138268|8|4
A|F|29|3205080|5|4
A|F|19|1961047|6|4
A|F|7|1302672|5|3
R|F|40|7223600|8|7
R|F|47|4389941|9|8
R|F|22|3880492|3|1
A|F|35|3836665|5|6
A|F|31|5536228|2|1
A|F|24|3870504|4|1
A|F|42|5713932|2|1
A|F|7|754719|1|1
R|F|16|2178336|5|3
R|F|33|4482885|2|4
R|F|41|6620311|6|1
R|F|34|5724852|10|4
A|F|2|340360|9|4
A|F|4|559396|4|4
R|F|34|4274990|4|5
R|F|16|1939696|2|0
A|F|40|7191560|10|6
A|F|13|2105623|3|2
N|F|33|3402729|2|4
N|O|4|698336|10|6
R|F|11|2021723|0|8
A|F|20|3531720|3|5
A|F|29|5379355|9|5
A|F|2|368388|3|4
A|F|41|3948546|4|6
R|F|19|3315196|9|5
R|F|35|5136460|7|2
R|F|7|1208074|10|3
A|F|31|3553344|9|7
R|F|21|2484888|1|1
A|F|30|4874160|0|3
A|F|40|5253640|4|8
A|F|8|1346224|5|6
R|F|14|1817746|9|0
A|F|45|6797700|0|3
R|F|21|3527517|10|8
A|F|41|3817223|7|3
R|F|32|3286784|4|6
A|F|16|1492848|10|0
A|F|48|5247312|4|8
A|F|48|5059920|10|2
A|F|28|4240908|2|6
A|F|50|8018500|0|6
A|F|38|3830780|7|6
A|F|7|1291458|8|4
A|F|45|6590520|3|4
A|F|41|7227726|2|5
R|F|11|1627527|10|4
N|F|31|3134441|3|3
N|O|43|4175601|3|4
N|F|26|3633474|5|3
A|F|21|3834432|6|4
R|F|47|6558803|8|4
N|O|25|4236975|2|2
N|O|1|101511|5|8
N|O|46|7552004|8|5
N|O|12|1186896|2|5
N|O|37|6578119|0|4
N|O|50|6346800|1|5
N|O|30|2778060|5|7
N|O|9|1495584|6|2
N|O|32|3302816|8|3
N|O|48|7395072|2|8
N|O|42|6247836|7|5
N|O|48|5847888|8|4
N|O|25|3921650|6|6
N|O|16|1465616|5|3
N|O|31|4890777|0|0
N|O|35|5441275|0|7
N|O|43|6202922|3|0
N|O|36|6194916|0|4
N|O|13|1539564|4|2
N|O|41|7765359|6|8
N|O|34|3570510|3|7
N|O|48|8538576|1|4
N|O|27|2562408|8|5
N|O|45|5162580|3|3
N|O|26|3802656|7|4
N|O|24|3815232|0|1
N|O|2|234654|5|3
R|F|24|2275296|8|0
R|F|4|637476|2|8
N|O|2|251470|9|8
N|O|2|195414|5|5
N|O|43|6732338|2|8
N|O|49|5126086|7|4
N|O|21|3138639|7|3
N|O|6|748404|2|7
N|O|17|1533400|2|0
N|O|31|4468774|4|0
N|O|33|5966070|3|3
N|F|24|3274704|8|5
A|F|19|3435010|7|5
A|F|8|1060336|4|7
A|F|5|560110|6|1
N|O|12|1740648|2|2
N|O|36|5052600|3|8
N|O|8|1490368|5|5
N|O|30|4684980|9|3
N|O|19|2008585|3|8
N|O|1|101010|7|6
R|F|40|3680080|1|3
R|F|6|820476|8|0
A|F|25|2712950|8|1
R|F|43|7640541|8|0
R|F|25|4537275|1|1
R|F|5|697245|10|8
N|O|15|1675815|6|1
N|O|2|257076|3|4
N|O|4|712348|1|8
N|O|1|101811|9|7
N|O|8|1139616|6|4
N|O|28|2752624|2|5
N|O|17|1730787|10|1
N|O|37|3904055|7|8
N|O|20|2156340|9|6
N|O|28|3313184|7|4
N|O|17|2956011|9|6
N|O|2|241460|2|0
N|O|23|3041566|9|3
N|O|28|4966836|4|5
N|O|38|3564514|1|5
N|O|19|2052342|8|4
N|O|27|4867830|8|6
N|O|5|606655|5|3
N|O|14|1300628|5|0
N|O|43|5307619|1|4
N|O|36|4418352|2|5
N|O|15|1693830|8|2
N|O|8|1173248|4|8
N|O|26|3701152|2|2
N|O|5|886435|10|5
N|O|14|2364292|6|4
N|O|47|7650284|6|8
N|O|22|3953158|5|8
N|O|33|4615017|6|0
N|O|24|2270496|5|2
N|O|13|1968993|1|3
A|F|49|6440609|7|6
A|F|3|395223|8|8
N|O|6|717774|3|4
N|O|24|4074696|2|5
N|O|13|2226653|0|1
N|O|48|7885152|1|0
N|O|50|7638100|2|2
N|O|39|7175727|7|5
R|F|7|1060227|5|2
A|F|45|5270715|2|4
A|F|21|3193302|9|4
N|O|17|2215780|8|3
N|O|47|7589137|2|0
N|O|39|4856826|0|3
N|O|2|244664|5|6
N|O|35|3826165|1|8
N|O|37|3900355|6|1
N|O|26|3469518|5|7
N|O|32|5407296|2|5
N|O|41|3767941|0|7
N|O|50|4865350|9|3
N|O|40|5541920|9|3
N|O|8|868944|0|7
N|O|1|155165|8|5
N|O|6|806664|8|1
N|O|41|7523213|1|6
N|O|33|5972670|6|4
N|O|30|3721020|3|6
N|O|47|6507056|5|7
N|O|11|1336841|3|6
N|O|6|658914|9|7
N|O|11|1747548|5|2
N|O|18|2866842|4|4
N|O|13|2359383|6|3
N|O|37|4185551|5|2
N|O|18|1695672|5|3
N|O|9|1282968|0|4
N|O|7|838103|4|1
N|O|31|2898593|4|7
N|O|11|2020623|8|1
N|O|6|932790|1|4
N|O|34|5888222|3|4
N|O|33|3138465|7|3
N|O|9|880263|5|3
N|O|34|4918236|6|8
N|O|22|3840848|2|3
R|F|19|3260039|1|3
R|F|41|7564254|9|5
A|F|19|2993773|7|5
R|F|48|7500768|4|3
N|O|46|8021664|3|0
N|O|47|7523243|8|5
N|O|37|5718868|2|6
N|O|46|4674106|7|6
N|O|41|7030721|9|5
N|O|8|1275752|4|6
A|F|28|3683148|4|7
A|F|48|7289328|9|6
A|F|20|3785980|1|6
A|F|28|4832296|3|0
R|F|45|5441850|0|7
N|O|33|3273897|8|3
R|F|47|4785117|4|3
A|F|13|1228552|8|4
R|F|32|4055552|7|2
A|F|26|4939974|6|8
R|F|30|4093380|9|0
R|F|19|3351334|1|8
A|F|25|4224450|3|0
N|O|26|2675712|3|7
N|O|20|3615800|9|5
N|O|36|5939064|1|4
N|O|6|636696|7|5
N|O|23|2189715|8|0
N|O|49|4419800|5|1
N|O|23|3893417|5|7
N|O|46|5825256|6|8
N|O|34|3424140|10|6
N|O|4|574212|4|8
N|O|31|4350850|0|1
N|O|10|1027120|7|2
N|O|26|4906148|9|5
N|O|5|691240|0|2
N|O|5|837885|4|1
N|O|42|5158944|2|4
N|O|33|4608417|0|7
N|O|50|8769250|2|8
N|O|37|5215150|4|8
N|O|45|7946370|6|5
N|O|23|3099112|3|1
N|O|32|3456544|6|7
N|O|13|1717846|2|2
N|O|2|252070|7|7
N|O|7|770840|4|4
N|O|41|4354856|6|1
N|O|46|5898948|5|0
N|O|16|1846800|1|0
N|O|29|2787074|2|1
A|F|47|4695723|9|0
R|F|25|2680425|9|0
A|F|38|6984134|8|6
A|F|15|1363500|10|0
A|F|44|8166180|2|2
R|F|20|3719900|3|5
R|F|22|2667082|9|0
