IRAN|554600|0|62077|5
IRAQ|297116|7|54883|2
PERU|1440768|0|82396|14
MOZAMBIQUE|4765250|6|62204|50
JAPAN|2211528|0|30919|12
GERMANY|1482360|0|91196|8
JAPAN|5160232|4|30919|28
INDIA|1836744|1|57517|12
INDIA|3345342|4|27605|22
VIETNAM|3115554|3|8073|26
MOZAMBIQUE|667135|7|62204|7
MOZAMBIQUE|7191560|5|23690|40
INDIA|812088|10|12656|8
INDIA|4132674|9|57517|27
CHINA|1171639|9|33432|7
UNITED KINGDOM|6866220|7|91116|38
UNITED KINGDOM|2623038|8|61870|22
INDIA|6132098|1|76926|38
KENYA|3935337|7|73395|21
RUSSIA|4305504|8|13743|42
INDIA|2778060|0|20647|30
MOZAMBIQUE|953050|9|62204|10
INDIA|6949896|5|3533|38
MOROCCO|5886350|7|71121|50
INDIA|3202936|2|33170|34
JAPAN|9214700|4|30919|50
VIETNAM|610660|3|77469|5
INDIA|5970727|9|76926|37
UNITED STATES|1329420|8|10802|10
INDONESIA|5060036|10|55516|29
JAPAN|921470|10|30919|5
INDIA|2475191|9|25663|23
UNITED STATES|4254144|1|10802|32
UNITED KINGDOM|238458|8|61870|2
UNITED KINGDOM|5962770|6|91116|33
MOZAMBIQUE|729968|5|71909|4
UNITED STATES|1123290|7|6031|7
ALGERIA|4965450|3|20565|50
INDIA|3336127|7|25663|31
VIETNAM|1198290|3|8073|10
MOZAMBIQUE|2893902|0|33850|22
UNITED STATES|4810008|3|64182|42
INDONESIA|2093808|5|55516|12
UNITED KINGDOM|722760|6|91116|4
UNITED KINGDOM|2911997|7|92633|19
EGYPT|5790160|1|2994|40
RUSSIA|3895456|3|13743|38
INDIA|3485548|10|33170|37
IRAQ|7130784|7|54883|48
UNITED STATES|6381216|3|10802|48
CHINA|4940220|3|34918|30
KENYA|1499176|1|73395|8
JAPAN|368588|7|30919|2
VIETNAM|1709848|1|77469|14
IRAN|1885640|1|62077|17
JAPAN|7556054|4|30919|41
VIETNAM|6081525|0|2625|45
RUSSIA|2767824|1|13743|27
IRAN|2773000|10|62077|25
VIETNAM|3919205|9|2625|29
VIETNAM|5129544|4|77469|42
ARGENTINA|607655|0|37170|5
ETHIOPIA|7116903|4|50188|41
UNITED STATES|114524|3|64182|1
CHINA|3035220|9|99100|20
UNITED STATES|2535182|0|93308|26
UNITED STATES|2730196|5|93308|28
UNITED STATES|3057666|0|10802|23
INDONESIA|1046904|10|55516|6
INDONESIA|3140712|9|55516|18
UNITED KINGDOM|3371786|7|92633|22
ARGENTINA|6770704|7|65436|37
MOZAMBIQUE|5656263|9|33850|43
ARGENTINA|8417632|2|65436|46
CHINA|6829245|1|99100|45
MOZAMBIQUE|8577124|4|71909|47
UNITED STATES|1861188|8|10802|14
IRAN|5213240|0|62077|47
MOZAMBIQUE|1048355|10|62204|11
UNITED STATES|292521|5|93308|3
JAPAN|3258500|7|58226|25
ALGERIA|2482725|4|20565|25
MOZAMBIQUE|3812200|5|62204|40
UNITED STATES|7221150|4|6031|45
MOROCCO|353181|10|71121|3
JAPAN|1564080|2|58226|12
ALGERIA|695163|3|20565|7
CHINA|6829245|0|99100|45
IRAQ|7279342|10|54883|49
INDIA|6122480|10|57517|40
VIETNAM|958632|3|8073|8
KENYA|749588|3|73395|4
CHINA|8034096|10|33432|48
MOZAMBIQUE|3595780|9|23690|20
UNITED KINGDOM|766315|0|92633|5
INDIA|1829489|5|25663|17
KENYA|4310131|3|73395|23
INDIA|5075550|1|12656|50
MOZAMBIQUE|4998558|0|33850|38
CHINA|1673770|6|33432|10
UNITED STATES|641880|9|6031|4
VIETNAM|2442640|3|77469|20
MOZAMBIQUE|3526285|7|62204|37
UNITED STATES|8023500|7|6031|50
INDONESIA|1744840|3|55516|10
UNITED KINGDOM|1839156|2|92633|12
ARGENTINA|1463936|6|65436|8
ALGERIA|4468905|1|20565|45
CHINA|7245656|2|34918|44
VIETNAM|3513770|4|2625|26
INDIA|3862364|4|33170|41
MOROCCO|2354540|0|71121|20
UNITED STATES|1259764|0|64182|11
KENYA|3747940|7|73395|20
MOZAMBIQUE|2382625|4|62204|25
JAPAN|368588|2|30919|2
INDONESIA|5600406|6|45959|42
UNITED STATES|4924532|1|64182|43
ARGENTINA|2066027|4|37170|17
UNITED STATES|4254144|5|10802|32
UNITED STATES|1123290|5|6031|7
ARGENTINA|4739709|5|37170|39
INDIA|322742|10|76926|2
JAPAN|5474280|9|58226|42
INDIA|565224|8|33170|6
VIETNAM|1351450|6|2625|10
MOZAMBIQUE|7191560|6|23690|40
ARGENTINA|8417632|4|65436|46
EGYPT|5066390|4|2994|35
CHINA|4940220|5|34918|30
VIETNAM|5991450|3|8073|50
UNITED KINGDOM|4888389|10|61870|41
MOZAMBIQUE|2696835|4|23690|15
MOZAMBIQUE|6472404|2|23690|36
ARGENTINA|4861240|6|37170|40
MOROCCO|5297715|8|71121|45
JAPAN|5865300|8|58226|45
CHINA|5463396|8|99100|36
INDIA|3367364|8|57517|22
UNITED STATES|2519528|8|64182|22
MOZAMBIQUE|5657252|5|71909|31
CHINA|2305436|9|34918|14
INDIA|5970727|4|76926|37
UNITED STATES|2748576|10|64182|24
VIETNAM|1221320|10|77469|10
CHINA|3012786|9|33432|18
MOZAMBIQUE|7011771|5|23690|39
INDIA|3045330|7|12656|30
ARGENTINA|5123776|0|65436|28
RUSSIA|2972848|9|13743|29
KENYA|5809307|0|73395|31
KENYA|8432865|9|73395|45
UNITED STATES|1755126|3|93308|18
UNITED STATES|802350|0|6031|5
INDIA|4572300|8|3533|25
UNITED KINGDOM|953832|8|61870|8
PERU|4219392|0|82396|41
UNITED KINGDOM|6437046|10|92633|42
ETHIOPIA|8679150|9|50188|50
IRAQ|7427900|10|54883|50
MOZAMBIQUE|4384030|1|62204|46
UNITED KINGDOM|7356624|10|92633|48
MOZAMBIQUE|5839744|6|71909|32
EGYPT|4197866|1|2994|29
INDONESIA|3664164|0|55516|21
CHINA|7531965|0|33432|45
CHINA|2124654|1|99100|14
EGYPT|2171310|8|2994|15
UNITED STATES|3412745|6|93308|35
CHINA|2124654|0|99100|14
RUSSIA|4920576|0|13743|48
UNITED STATES|1765170|8|6031|11
UNITED STATES|4332690|2|6031|27
ARGENTINA|1215310|8|37170|10
MOZAMBIQUE|1578492|9|33850|12
INDIA|7653100|1|57517|50
MOZAMBIQUE|2919872|7|71909|16
JAPAN|5734960|2|58226|44
EGYPT|3474096|7|2994|24
KENYA|7683277|5|73395|41
UNITED STATES|2242661|2|93308|23
INDIA|860936|5|25663|8
IRAQ|6536552|2|54883|44
CHINA|6527703|10|33432|39
UNITED STATES|3435720|10|64182|30
KENYA|4872322|9|73395|26
IRAQ|3862508|2|54883|26
INDIA|304533|1|12656|3
UNITED KINGDOM|2168280|0|91116|12
UNITED STATES|229048|9|64182|2
MOZAMBIQUE|3056413|8|23690|17
VIETNAM|3834528|2|8073|32
IRAN|2218400|10|62077|20
ARGENTINA|1093779|10|37170|9
INDIA|4195646|7|76926|26
JAPAN|2346120|1|58226|18
CHINA|7197211|9|33432|43
INDONESIA|697936|9|55516|4
EGYPT|3329342|9|2994|23
MOZAMBIQUE|3049760|10|62204|32
VIETNAM|1099188|8|77469|9
IRAQ|2525486|9|54883|17
PERU|3190272|5|82396|31
RUSSIA|3690432|0|13743|36
INDIA|4197063|0|25663|39
JAPAN|3258500|10|58226|25
INDIA|2926272|7|3533|16
INDONESIA|3315196|9|55516|19
EGYPT|7092946|6|2994|49
JAPAN|4423056|7|30919|24
VIETNAM|3378625|3|2625|25
INDIA|3840732|7|3533|21
MOZAMBIQUE|898945|1|23690|5
VIETNAM|4641016|7|77469|38
PERU|3807744|0|82396|37
INDIA|4482072|2|10093|42
JORDAN|8336784|4|97017|48
VIETNAM|6654084|7|98598|46
INDONESIA|6583370|4|93910|41
ROMANIA|1136448|8|76279|12
BRAZIL|2706900|2|78311|20
VIETNAM|3397224|2|40243|24
MOZAMBIQUE|2853150|8|49424|30
MOZAMBIQUE|4614435|5|32963|35
ETHIOPIA|5455950|0|51463|50
MOZAMBIQUE|2768661|3|32963|21
GERMANY|4300536|2|27683|24
ETHIOPIA|3308619|9|67169|23
MOZAMBIQUE|791046|7|32963|6
INDONESIA|2408550|4|93910|15
BRAZIL|541380|10|78311|4
UNITED STATES|6721056|9|163|36
VIETNAM|1415510|0|40243|10
VIETNAM|1758704|5|68454|16
EGYPT|6414768|10|66972|36
MOZAMBIQUE|855945|4|49424|9
INDIA|2241036|6|10093|21
ROMANIA|5011872|3|19862|48
ETHIOPIA|1418547|9|51463|13
ETHIOPIA|1636785|6|51463|15
ROMANIA|3887092|2|14309|22
PERU|5096704|0|74014|43
INDONESIA|5696868|3|61715|41
MOZAMBIQUE|1236365|5|49424|13
VIETNAM|2172810|4|9948|15
VIETNAM|3407489|10|68454|31
MOZAMBIQUE|3336075|1|14676|25
VIETNAM|7232700|9|98598|50
BRAZIL|406035|7|78311|3
VIETNAM|5166193|1|68454|47
INDONESIA|3322692|10|86716|18
VIETNAM|4726517|8|68454|43
PERU|3900314|4|97186|22
BRAZIL|541380|9|78311|4
INDONESIA|593448|6|72539|6
CANADA|4260857|9|80652|31
MOZAMBIQUE|2241297|6|32963|17
UNITED KINGDOM|4754040|5|39724|30
INDIA|4908936|10|10093|46
GERMANY|3762969|10|27683|21
BRAZIL|2436210|0|78311|18
INDONESIA|2087410|6|93910|13
INDONESIA|7867930|8|93910|49
ROMANIA|3693456|8|76279|39
ROMANIA|4385388|4|19862|42
VIETNAM|5945142|5|40243|42
MOZAMBIQUE|2377625|4|49424|25
ETHIOPIA|1726236|6|67169|12
MOZAMBIQUE|1868202|10|14676|14
PERU|8687063|4|97186|49
INDONESIA|642280|4|93910|4
JORDAN|5384173|3|97017|31
PERU|1659392|8|74014|14
JAPAN|3413650|2|60145|25
UNITED STATES|5040792|10|163|27
EGYPT|919908|5|61553|9
BRAZIL|4195695|3|78311|31
VIETNAM|8271868|2|65324|44
EGYPT|715484|8|61553|7
INDONESIA|5907008|6|86716|32
ETHIOPIA|5610267|3|67169|39
JAPAN|3794940|0|1523|36
GERMANY|6988371|5|27683|39
VIETNAM|5166193|5|68454|47
EGYPT|8196648|8|66972|46
ETHIOPIA|4146522|10|51463|38
PERU|886435|8|97186|5
INDONESIA|4335390|1|93910|27
ETHIOPIA|763833|5|51463|7
ETHIOPIA|5610267|0|67169|39
EGYPT|4701752|1|61553|46
ETHIOPIA|6185679|4|67169|43
VIETNAM|5495950|7|68454|50
VIETNAM|5386031|6|68454|49
CANADA|3436175|8|80652|25
INDONESIA|2215128|3|86716|12
RUSSIA|570115|5|56448|5
UNITED STATES|746784|3|163|4
ROMANIA|1712633|7|23482|13
ROMANIA|1455939|5|98725|9
VIETNAM|3963428|2|40243|28
JORDAN|521049|7|97017|3
UNITED KINGDOM|475404|7|39724|3
EGYPT|4632888|7|66972|26
UNITED STATES|5600880|10|163|30
KENYA|1971900|9|48353|14
JAPAN|5059920|0|1523|48
ROMANIA|1044140|9|19862|10
INDONESIA|7752948|1|86716|42
UNITED STATES|5974272|5|163|32
INDONESIA|1978160|6|72539|20
UNITED STATES|4107312|6|163|22
JAPAN|3478695|3|1523|33
UNITED KINGDOM|5704848|5|39724|36
IRAQ|2438664|10|62353|24
INDONESIA|3758504|4|72539|38
RUSSIA|798161|1|56448|7
UNITED KINGDOM|1426212|3|39724|9
RUSSIA|2052414|5|56448|18
PERU|8078550|5|14897|50
INDONESIA|4430256|8|86716|24
INDONESIA|2030534|3|86716|11
ROMANIA|3882864|0|76279|41
UNITED STATES|7094448|2|163|38
EGYPT|2284848|6|2757|18
EGYPT|6092928|9|2757|48
EGYPT|5965992|4|2757|47
INDIA|5122368|0|10093|48
VIETNAM|2631958|7|65324|14
UNITED STATES|4107312|8|163|22
INDONESIA|6262230|9|93910|39
PERU|7916979|3|14897|49
EGYPT|8731212|8|66972|49
ROMANIA|323542|3|98725|2
VIETNAM|2198380|4|68454|20
ROMANIA|2426565|3|98725|15
EGYPT|178188|7|66972|1
ETHIOPIA|3164451|9|51463|29
BRAZIL|5007765|0|78311|37
INDONESIA|1667376|1|61715|12
RUSSIA|4788966|5|56448|42
ETHIOPIA|6473385|4|67169|45
IRAQ|4369273|5|62353|43
ROMANIA|4853130|3|98725|30
ROMANIA|4417150|4|14309|25
EGYPT|1015488|2|2757|8
UNITED KINGDOM|2693956|1|39724|17
VIETNAM|2314464|5|98598|16
JORDAN|7294686|2|97017|42
RUSSIA|2280460|3|56448|20
EGYPT|5839056|10|2757|46
VIETNAM|1735848|4|98598|12
INDONESIA|593448|7|72539|6
JORDAN|2257879|4|97017|13
INDIA|853728|4|10093|8
INDONESIA|1945272|0|61715|14
PERU|4077601|9|97186|23
JAPAN|527075|7|1523|5
INDONESIA|6252660|5|61715|45
IRAQ|2540275|2|62353|25
MOZAMBIQUE|190210|4|49424|2
VIETNAM|3821877|0|40243|27
VIETNAM|869124|1|9948|6
ROMANIA|5116286|7|19862|49
JAPAN|1159565|10|1523|11
EGYPT|4088480|3|61553|40
PERU|4741120|3|74014|40
VIETNAM|3476496|7|9948|24
EGYPT|1069128|6|66972|6
VIETNAM|939985|8|65324|5
MOZAMBIQUE|1734759|3|14676|13
PERU|3554562|1|14897|22
ROMANIA|3314640|8|76279|35
ROMANIA|4176560|7|19862|40
RUSSIA|3306667|5|56448|29
CANADA|3436175|3|80652|25
ROMANIA|104414|6|19862|1
VIETNAM|1593394|6|9948|11
MOZAMBIQUE|1450251|7|32963|11
MOZAMBIQUE|3069189|1|14676|23
PERU|1422336|1|74014|12
KENYA|7042500|2|48353|50
VIETNAM|3905658|6|98598|27
MOZAMBIQUE|4218912|10|32963|32
ROMANIA|3558962|9|98725|22
PERU|3723027|3|97186|21
PERU|2252032|2|74014|19
UNITED KINGDOM|1743148|4|39724|11
INDONESIA|2768910|2|86716|15
VIETNAM|424653|3|40243|3
PERU|592640|1|74014|5
VIETNAM|989271|6|68454|9
INDONESIA|4029492|1|61715|29
JAPAN|1775098|4|60145|13
MOZAMBIQUE|6271821|3|14676|47
IRAQ|1828998|10|62353|18
VIETNAM|1503976|3|65324|8
IRAQ|1524165|3|62353|15
RUSSIA|5359081|7|56448|47
ROMANIA|5830638|8|14309|33
UNITED STATES|3173832|2|163|17
IRAQ|3454774|5|62353|34
PERU|5170272|7|14897|32
JAPAN|4005770|9|1523|38
RUSSIA|4218851|6|56448|37
CANADA|137447|2|80652|1
ETHIOPIA|2946213|7|51463|27
ROMANIA|1325856|3|76279|14
PERU|118528|2|74014|1
PERU|5331843|2|14897|33
MOZAMBIQUE|1054728|5|32963|8
MOZAMBIQUE|3469518|9|14676|26
INDONESIA|3322692|8|86716|18
VIETNAM|5075919|10|65324|27
PERU|7268767|1|97186|41
ROMANIA|4610935|0|23482|35
ROMANIA|3235420|4|98725|20
GERMANY|1254323|3|27683|7
PERU|7623341|9|97186|43
ROMANIA|1148554|5|19862|11
ETHIOPIA|4582998|7|51463|42
JAPAN|3004012|9|60145|22
VIETNAM|5794160|9|9948|40
JAPAN|3689525|9|1523|35
JAPAN|3057035|6|1523|29
ROMANIA|835312|4|19862|8
INDONESIA|5459380|9|93910|34
PERU|7268767|3|97186|41
ROMANIA|6794382|1|98725|42
PERU|7091480|2|97186|40
VIETNAM|4339620|0|98598|30
EGYPT|2146452|10|61553|21
INDIA|3841776|5|10093|36
MOZAMBIQUE|6592050|3|32963|50
ROMANIA|1132397|5|98725|7
ROMANIA|3693456|5|76279|39
IRAQ|3962829|4|62353|39
GERMANY|1075134|10|27683|6
VIETNAM|1880502|8|98598|13
EGYPT|715484|0|61553|7
VIETNAM|4246530|5|40243|30
EGYPT|2555300|0|61553|25
INDONESIA|2890260|9|93910|18
EGYPT|3168572|4|61553|31
CANADA|3848516|6|80652|28
ROMANIA|323542|7|98725|2
JORDAN|3126294|0|97017|18
EGYPT|2555300|5|61553|25
ROMANIA|3654490|4|19862|35
MOZAMBIQUE|2092310|9|49424|22
ETHIOPIA|1200309|5|51463|11
ETHIOPIA|2946213|6|51463|27
MOZAMBIQUE|131841|9|32963|1
VIETNAM|869124|6|9948|6
ETHIOPIA|3308619|0|67169|23
MOZAMBIQUE|2768661|7|32963|21
ROMANIA|208828|5|19862|2
GERMANY|6271615|5|27683|35
EGYPT|6346800|1|2757|50
PERU|886435|10|97186|5
VIETNAM|4918236|6|98598|34
MOZAMBIQUE|1450251|6|32963|11
GERMANY|7307300|4|52280|44
VIETNAM|4314550|1|36750|25
ARGENTINA|1889591|2|51903|11
MOROCCO|8456928|3|21552|48
UNITED STATES|2794944|8|52612|16
UNITED STATES|4928436|1|86872|34
UNITED STATES|654292|0|90532|4
CHINA|4921774|5|205|26
CHINA|3113736|8|64609|24
ALGERIA|1239609|4|10706|7
CANADA|7795513|1|74970|43
ARGENTINA|6677130|0|49272|46
PERU|1093752|8|97834|6
JAPAN|791046|6|16617|6
ALGERIA|982638|2|53029|6
PERU|3733402|7|61637|29
UNITED KINGDOM|5548634|7|28694|43
GERMANY|5480475|6|52280|33
UNITED KINGDOM|6193824|9|28694|48
ALGERIA|4421871|1|53029|27
UNITED STATES|376396|9|51042|2
PERU|2372396|9|893|13
ARGENTINA|2061372|5|51903|12
VIETNAM|2416148|2|36750|14
PERU|1458336|6|97834|8
ROMANIA|3107522|6|15803|22
CHINA|9464950|4|205|50
CANADA|7070349|7|74970|39
ALGERIA|2479218|8|10706|14
CHINA|5613821|9|53278|31
MOROCCO|176186|10|21552|1
UNITED STATES|8280712|7|51042|44
CANADA|7795513|8|74970|43
MOZAMBIQUE|7952400|4|46625|48
VIETNAM|7421026|3|36750|43
JAPAN|6328368|8|16617|48
UNITED STATES|3032904|2|38550|28
GERMANY|2823275|3|52280|17
EGYPT|5983407|3|18440|43
UNITED STATES|9221702|10|51042|49
FRANCE|7775190|0|316|45
UNITED STATES|2899080|9|86872|20
IRAQ|6026500|7|69126|50
UNITED KINGDOM|1651408|0|32836|16
EGYPT|5844258|9|18440|42
GERMANY|1307400|8|62799|10
UNITED STATES|873420|5|52612|5
ARGENTINA|3092058|9|51903|18
PERU|4558972|5|88116|44
MOZAMBIQUE|2074578|4|13895|11
GERMANY|3922200|2|62799|30
UNITED STATES|4982628|1|38550|46
VIETNAM|7766190|8|36750|45
MOZAMBIQUE|6627000|1|46625|40
VIETNAM|862910|2|36750|5
ALGERIA|5489697|9|10706|31
GERMANY|7639450|2|52280|46
GERMANY|5100665|6|887|29
JAPAN|3823389|6|16617|29
PERU|3649840|3|893|20
GERMANY|2843505|1|51576|27
GERMANY|555605|9|28308|5
ALGERIA|7260567|10|10706|41
PERU|4927284|5|893|27
JAPAN|3032343|1|16617|23
ROMANIA|1271259|1|15803|9
UNITED KINGDOM|3612455|7|32836|35
CHINA|1267637|8|53278|7
CHINA|3373214|8|64609|26
ALGERIA|6198045|4|10706|35
UNITED STATES|4891152|3|52612|28
CANADA|1631619|1|74970|9
EGYPT|2782980|7|18440|20
IRAQ|1687420|3|69126|14
FRANCE|2418948|1|316|14
ROMANIA|4943785|0|15803|35
IRAQ|4442459|6|77644|43
GERMANY|1045920|9|62799|8
UNITED STATES|6812676|0|52612|39
JAPAN|1977615|2|16617|15
MOZAMBIQUE|9429900|2|13895|50
IRAQ|843710|1|69126|7
GERMANY|5160435|1|51576|49
MOZAMBIQUE|7355322|0|13895|39
PERU|3604664|6|61637|28
UNITED KINGDOM|4387292|1|28694|34
CHINA|4353877|3|205|23
GERMANY|2222580|0|62799|17
CHINA|378598|2|205|2
ARGENTINA|687124|1|51903|4
PERU|6387220|4|893|35
CHINA|2642860|9|75025|22
JAPAN|6328368|8|16617|48
UNITED STATES|3333942|0|86872|23
GERMANY|3333630|8|28308|30
ARGENTINA|1741860|6|49272|12
BRAZIL|2043745|3|18747|11
MOZAMBIQUE|6627000|2|46625|40
GERMANY|4949805|2|51576|47
UNITED KINGDOM|5160650|2|32836|50
ALGERIA|4073001|4|10706|23
GERMANY|332150|1|52280|2
UNITED STATES|2899080|3|86872|20
GERMANY|6144775|8|52280|37
VIETNAM|2238166|4|24546|14
PERU|2797551|8|88116|27
FRANCE|3573836|0|73347|28
CHINA|840910|4|75025|7
VIETNAM|5915153|7|24546|37
MOROCCO|352372|5|21552|2
ARGENTINA|4354650|4|49272|30
UNITED STATES|6812838|6|86872|47
CHINA|7761259|3|205|41
UNITED STATES|5415900|7|38550|50
ARGENTINA|3435620|7|51903|20
ALGERIA|6550920|10|53029|40
CANADA|3444529|1|74970|19
GERMANY|3869470|9|887|22
GERMANY|333363|6|28308|3
UNITED STATES|3768804|4|86872|26
CHINA|3078547|7|53278|17
UNITED STATES|7687931|5|90532|47
UNITED STATES|1145011|0|90532|7
GERMANY|3819725|8|52280|23
CHINA|2075824|9|64609|16
FRANCE|6911280|2|316|40
BRAZIL|1857950|2|18747|10
MOZAMBIQUE|9429900|7|13895|50
GERMANY|4949805|7|51576|47
ROMANIA|5791291|0|15803|41
CHINA|7424731|4|53278|41
EGYPT|974043|0|18440|7
UNITED STATES|5065836|2|52612|29
CHINA|5165590|7|75025|43
PERU|364584|0|97834|2
UNITED STATES|2126449|8|90532|13
ARGENTINA|171781|10|51903|1
BRAZIL|7431800|3|18747|40
GERMANY|1000089|5|28308|9
GERMANY|2614800|1|62799|20
MOROCCO|6166510|6|21552|35
FRANCE|1036692|2|316|6
GERMANY|4445160|9|62799|34
UNITED STATES|1014678|5|86872|7
PERU|4634568|10|61637|36
MOROCCO|5461766|8|21552|31
CHINA|480520|1|75025|4
CHINA|2282470|6|75025|19
GERMANY|2211615|1|51576|21
VIETNAM|3197380|8|24546|20
ALGERIA|5240736|7|53029|32
FRANCE|691128|3|316|4
GERMANY|4528545|8|51576|43
UNITED KINGDOM|3225950|2|28694|25
FRANCE|6381850|2|73347|50
MOZAMBIQUE|188598|2|13895|1
PERU|5286468|10|97834|29
FRANCE|2169829|6|73347|17
BRAZIL|8174980|9|18747|44
ALGERIA|4585644|0|53029|28
UNITED KINGDOM|1135343|5|32836|11
ARGENTINA|6677130|8|49272|46
FRANCE|6047370|4|316|35
ALGERIA|5076963|2|53029|31
UNITED KINGDOM|103213|10|32836|1
PERU|3522842|10|88116|34
ARGENTINA|2576715|10|51903|15
PERU|5104176|7|97834|28
ROMANIA|4378781|0|15803|31
UNITED STATES|2029356|7|86872|14
UNITED STATES|6022336|5|51042|32
CHINA|3483770|5|75025|29
CHINA|5708516|6|64609|44
ARGENTINA|5840554|5|51903|34
ROMANIA|6921299|8|15803|49
CHINA|1561690|0|75025|13
PERU|911460|5|97834|5
BRAZIL|4273285|1|18747|23
VIETNAM|5115808|6|24546|32
VIETNAM|7194105|8|24546|45
VIETNAM|5867788|6|36750|34
UNITED KINGDOM|2838836|5|28694|22
UNITED KINGDOM|1806532|6|28694|14
FRANCE|5529024|0|316|32
FRANCE|2680377|10|73347|21
UNITED STATES|1733088|6|38550|16
PERU|1824920|8|893|10
GERMANY|2632875|5|51576|25
UNITED STATES|4765992|9|38550|44
UNITED STATES|7151524|2|51042|38
UNITED STATES|2609172|9|86872|18
PERU|4010424|9|97834|22
PERU|4375008|2|97834|24
PERU|3098964|2|97834|17
VIETNAM|5115808|3|24546|32
PERU|3649840|10|893|20
UNITED KINGDOM|516152|7|28694|4
ARGENTINA|3607401|8|51903|21
ARGENTINA|1161240|0|49272|8
MOZAMBIQUE|1159725|9|46625|7
EGYPT|4174470|0|18440|30
UNITED KINGDOM|1444982|3|32836|14
UNITED STATES|4783482|8|86872|33
PERU|2188546|2|61637|17
IRAQ|3013250|6|69126|25
IRAQ|120530|4|69126|1
UNITED KINGDOM|5935748|2|28694|46
CHINA|8329156|0|205|44
UNITED STATES|4874310|1|38550|45
MOROCCO|3171348|0|21552|18
PERU|2554888|10|893|14
UNITED STATES|7151524|4|51042|38
PERU|1029904|4|61637|8
CHINA|4411126|10|64609|34
UNITED STATES|1299816|0|38550|12
MOZAMBIQUE|9241302|7|13895|49
MOZAMBIQUE|7952400|0|46625|48
IRAQ|120530|2|69126|1
PERU|901166|4|61637|7
CHINA|4084420|5|75025|34
FRANCE|3701473|1|73347|29
ALGERIA|1146411|0|53029|7
VIETNAM|1758559|8|24546|11
GERMANY|5265750|2|51576|50
PERU|8942108|3|893|49
VIETNAM|3357249|2|24546|21
UNITED KINGDOM|2167473|5|32836|21
ALGERIA|3895914|1|10706|22
CHINA|2522730|10|75025|21
GERMANY|5148325|6|52280|31
UNITED STATES|324954|4|38550|3
VIETNAM|1758559|2|24546|11
FRANCE|863910|7|316|5
UNITED KINGDOM|4334946|2|32836|42
GERMANY|1045920|5|62799|8
CHINA|7571960|4|205|40
UNITED STATES|4907190|1|90532|30
JAPAN|2373138|9|16617|18
ARGENTINA|1741860|6|49272|12
FRANCE|6392934|2|316|37
UNITED STATES|108318|4|38550|1
UNITED STATES|2707950|9|38550|25
ALGERIA|4781349|9|10706|27
VIETNAM|5004878|0|36750|29
MOZAMBIQUE|6223734|6|13895|33
GERMANY|5276550|6|887|30
UNITED STATES|1222788|2|52612|7
VIETNAM|2933894|3|36750|17
UNITED STATES|3791130|8|38550|35
ALGERIA|1473957|4|53029|9
UNITED STATES|5834138|2|51042|31
UNITED KINGDOM|3225950|8|28694|25
ROMANIA|1412510|1|15803|10
GERMANY|2491125|6|52280|15
UNITED STATES|541590|3|38550|5
PERU|643690|8|61637|5
GERMANY|1407080|7|887|8
UNITED STATES|8178650|10|90532|50
MOZAMBIQUE|1885980|10|13895|10
MOZAMBIQUE|2816475|3|46625|17
GERMANY|7307300|3|52280|44
ALGERIA|1770870|7|10706|10
MOZAMBIQUE|3771960|6|13895|20
UNITED KINGDOM|309639|9|32836|3
UNITED STATES|8468910|9|51042|45
JAPAN|131841|7|16617|1
PERU|3862140|9|61637|30
CHINA|1081170|4|75025|9
CHINA|3975279|2|205|21
CHINA|3483770|6|75025|29
GERMANY|2745540|1|62799|21
UNITED STATES|6812676|10|52612|39
GERMANY|1777936|8|28308|16
EGYPT|3200427|10|18440|23
PERU|3649840|1|893|20
UNITED STATES|2634772|4|51042|14
GERMANY|6683630|7|887|38
GERMANY|5314400|10|52280|32
FRANCE|6220152|3|316|36
IRAQ|2290070|7|69126|19
UNITED STATES|1159632|0|86872|8
BRAZIL|185795|6|18747|1
CANADA|4532275|5|74970|25
UNITED STATES|6377976|10|86872|44
CHINA|8149095|2|53278|45
PERU|547476|5|893|3
ARGENTINA|4790115|6|49272|33
PERU|1416118|1|61637|11
ALGERIA|6550920|7|53029|40
FRANCE|5233117|5|73347|41
JAPAN|5141799|8|16617|39
FRANCE|4722569|10|73347|37
PERU|6752204|7|893|37
PERU|4351746|3|88116|42
IRAQ|2772190|9|69126|23
IRAQ|241060|3|69126|2
FRANCE|3110076|7|316|18
GERMANY|7971600|1|52280|48
UNITED STATES|1635730|1|90532|10
GERMANY|5160435|4|51576|49
CHINA|3440729|6|53278|19
MOROCCO|5461766|10|21552|31
CHINA|8897053|9|205|47
PERU|3108390|9|88116|30
UNITED STATES|7033639|6|90532|43
UNITED STATES|2319264|4|86872|16
UNITED KINGDOM|1290380|2|28694|10
ALGERIA|2947914|6|53029|18
ALGERIA|2947914|2|53029|18
UNITED KINGDOM|2167473|10|32836|21
UNITED KINGDOM|1135343|10|32836|11
GERMANY|2110620|8|887|12
IRAQ|5423850|9|69126|45
UNITED STATES|7634036|5|12814|41
CHINA|1586680|1|13736|10
BRAZIL|3222001|7|92309|19
JAPAN|3649464|4|71116|24
UNITED STATES|2891746|5|2688|26
CHINA|2295618|10|68498|13
CHINA|4760256|10|9266|32
CHINA|6029384|0|13736|38
FRANCE|2631838|5|59505|22
GERMANY|3021200|6|74835|20
JAPAN|216436|0|28560|2
